year,race_name,constructor_name,total_stops,mean_pit_stop,delta_pit_stop,race_points,season_points,championship_standing,target_top5
2013,Malaysian Grand Prix,Sauber,8,22.804,0.37,4.0,4.0,6.0,0
2013,Malaysian Grand Prix,McLaren,7,21.443,-0.991,2.0,4.0,7.0,0
2013,Malaysian Grand Prix,Toro Rosso,6,22.03,-0.404,1.0,1.0,8.0,0
2013,Malaysian Grand Prix,Williams,6,23.834,1.4,0.0,0.0,9.0,0
2013,Malaysian Grand Prix,Marussia,8,23.101,0.667,0.0,0.0,10.0,0
2013,Malaysian Grand Prix,Caterham,8,23.722,1.288,0.0,0.0,11.0,0
2013,Chinese Grand Prix,Red Bull,5,20.221,-0.434,12.0,78.0,1.0,1
2013,Chinese Grand Prix,Ferrari,6,20.247,-0.408,33.0,73.0,2.0,1
2013,Chinese Grand Prix,Lotus F1,6,20.409,-0.246,20.0,60.0,3.0,1
2013,Chinese Grand Prix,Mercedes,6,20.914,0.259,15.0,52.0,4.0,1
2013,Chinese Grand Prix,McLaren,4,19.996,-0.659,10.0,14.0,5.0,1
2013,Chinese Grand Prix,Force India,3,20.25,-0.405,4.0,14.0,6.0,0
2013,Chinese Grand Prix,Toro Rosso,6,20.519,-0.136,6.0,7.0,7.0,0
2013,Chinese Grand Prix,Sauber,3,21.041,0.386,1.0,5.0,8.0,0
2013,Chinese Grand Prix,Williams,6,21.436,0.781,0.0,0.0,9.0,0
2013,Chinese Grand Prix,Marussia,6,20.928,0.273,0.0,0.0,10.0,0
2013,Chinese Grand Prix,Caterham,6,21.243,0.588,0.0,0.0,11.0,0
2013,Bahrain Grand Prix,Red Bull,6,21.484,-0.773,31.0,109.0,1.0,1
2013,Bahrain Grand Prix,Lotus F1,5,22.441,0.184,33.0,93.0,2.0,1
2013,Bahrain Grand Prix,Ferrari,8,21.68,-0.577,4.0,77.0,3.0,1
2013,Bahrain Grand Prix,Mercedes,7,21.591,-0.666,12.0,64.0,4.0,1
2013,Bahrain Grand Prix,Force India,5,22.257,0.0,12.0,26.0,5.0,1
2013,Bahrain Grand Prix,McLaren,7,21.695,-0.562,9.0,23.0,6.0,0
2013,Bahrain Grand Prix,Toro Rosso,4,22.393,0.136,0.0,7.0,7.0,0
2013,Bahrain Grand Prix,Sauber,7,22.258,0.001,0.0,5.0,8.0,0
2013,Bahrain Grand Prix,Williams,6,22.805,0.548,0.0,0.0,9.0,0
2013,Bahrain Grand Prix,Marussia,8,23.405,1.148,0.0,0.0,10.0,0
2013,Bahrain Grand Prix,Caterham,8,22.815,0.558,0.0,0.0,11.0,0
2013,Spanish Grand Prix,Red Bull,8,19.06,-0.898,22.0,131.0,1.0,1
2013,Spanish Grand Prix,Ferrari,8,19.255,-0.703,40.0,117.0,2.0,1
2013,Spanish Grand Prix,Lotus F1,3,19.968,0.01,18.0,111.0,3.0,1
2013,Spanish Grand Prix,Mercedes,7,20.015,0.057,8.0,72.0,4.0,1
2013,Spanish Grand Prix,Force India,8,19.934,-0.024,6.0,32.0,5.0,1
2013,Spanish Grand Prix,McLaren,7,19.569,-0.389,6.0,29.0,6.0,0
2013,Spanish Grand Prix,Toro Rosso,8,19.949,-0.009,1.0,8.0,7.0,0
2013,Spanish Grand Prix,Sauber,10,20.446,0.488,0.0,5.0,8.0,0
2013,Spanish Grand Prix,Williams,8,19.372,-0.586,0.0,0.0,9.0,0
2013,Spanish Grand Prix,Marussia,7,20.662,0.704,0.0,0.0,10.0,0
2013,Spanish Grand Prix,Caterham,5,21.304,1.346,0.0,0.0,11.0,0
2013,Monaco Grand Prix,Red Bull,2,24.346,-0.717,33.0,164.0,1.0,1
2013,Monaco Grand Prix,Ferrari,2,24.91,-0.153,6.0,123.0,2.0,1
2013,Monaco Grand Prix,Lotus F1,4,24.703,-0.36,1.0,112.0,3.0,1
2013,Monaco Grand Prix,Mercedes,2,25.0,-0.063,37.0,109.0,4.0,1
2013,Monaco Grand Prix,Force India,2,25.458,0.395,12.0,44.0,5.0,1
2013,Monaco Grand Prix,McLaren,2,24.629,-0.434,8.0,37.0,6.0,0
2013,Monaco Grand Prix,Toro Rosso,2,25.026,-0.037,4.0,12.0,7.0,0
2013,Monaco Grand Prix,Sauber,3,25.421,0.358,0.0,5.0,8.0,0
2013,Monaco Grand Prix,Williams,3,26.146,1.083,0.0,0.0,9.0,0
2013,Monaco Grand Prix,Marussia,5,24.28,-0.783,0.0,0.0,10.0,0
2013,Monaco Grand Prix,Caterham,3,25.769,0.706,0.0,0.0,11.0,0
2013,Canadian Grand Prix,Red Bull,4,21.29,0.371,37.0,201.0,1.0,1
2013,Canadian Grand Prix,Ferrari,4,20.498,-0.421,22.0,145.0,2.0,1
2013,Canadian Grand Prix,Mercedes,5,20.99,0.071,25.0,134.0,3.0,1
2013,Canadian Grand Prix,Lotus F1,3,21.217,0.298,2.0,114.0,4.0,1
2013,Canadian Grand Prix,Force India,4,19.836,-1.083,7.0,51.0,5.0,1
2013,Canadian Grand Prix,McLaren,3,20.481,-0.438,0.0,37.0,6.0,0
2013,Canadian Grand Prix,Toro Rosso,4,21.294,0.375,8.0,20.0,7.0,0
2013,Canadian Grand Prix,Sauber,4,21.544,0.625,0.0,5.0,8.0,0
2013,Canadian Grand Prix,Williams,5,19.442,-1.477,0.0,0.0,9.0,0
2013,Canadian Grand Prix,Marussia,2,21.376,0.457,0.0,0.0,10.0,0
2013,Canadian Grand Prix,Caterham,6,22.145,1.226,0.0,0.0,11.0,0
2013,British Grand Prix,Red Bull,5,24.376,-0.887,18.0,219.0,1.0,1
2013,British Grand Prix,Mercedes,5,24.989,-0.274,37.0,171.0,2.0,1
2013,British Grand Prix,Ferrari,7,24.722,-0.541,23.0,168.0,3.0,1
2013,British Grand Prix,Lotus F1,5,24.961,-0.302,10.0,124.0,4.0,1
2013,British Grand Prix,Force India,5,25.017,-0.246,8.0,59.0,5.0,1
2013,British Grand Prix,McLaren,4,24.682,-0.581,0.0,37.0,6.0,0
2013,British Grand Prix,Toro Rosso,4,26.273,1.01,4.0,24.0,7.0,0
2013,British Grand Prix,Sauber,7,25.515,0.252,1.0,6.0,8.0,0
2013,British Grand Prix,Williams,4,25.26,-0.003,0.0,0.0,9.0,0
2013,British Grand Prix,Marussia,4,25.847,0.584,0.0,0.0,10.0,0
2013,British Grand Prix,Caterham,5,26.256,0.993,0.0,0.0,11.0,0
2013,German Grand Prix,Red Bull,6,19.61,-0.687,31.0,250.0,1.0,1
2013,German Grand Prix,Mercedes,6,19.951,-0.346,12.0,183.0,2.0,1
2013,German Grand Prix,Ferrari,3,19.738,-0.559,12.0,180.0,3.0,1
2013,German Grand Prix,Lotus F1,6,19.861,-0.436,33.0,157.0,4.0,1
2013,German Grand Prix,Force India,5,20.789,0.492,0.0,59.0,5.0,1
2013,German Grand Prix,McLaren,4,20.342,0.045,12.0,49.0,6.0,0
2013,German Grand Prix,Toro Rosso,4,19.998,-0.299,0.0,24.0,7.0,0
2013,German Grand Prix,Sauber,6,20.499,0.202,1.0,7.0,8.0,0
2013,German Grand Prix,Williams,4,20.331,0.034,0.0,0.0,9.0,0
2013,German Grand Prix,Marussia,6,20.648,0.351,0.0,0.0,10.0,0
2013,German Grand Prix,Caterham,6,21.501,1.204,0.0,0.0,11.0,0
2013,Hungarian Grand Prix,Red Bull,6,21.834,-0.249,27.0,277.0,1.0,1
2013,Hungarian Grand Prix,Mercedes,6,21.988,-0.095,25.0,208.0,2.0,1
2013,Hungarian Grand Prix,Ferrari,6,21.996,-0.087,14.0,194.0,3.0,1
2013,Hungarian Grand Prix,Lotus F1,6,21.172,-0.911,26.0,183.0,4.0,1
2013,Hungarian Grand Prix,Force India,3,22.835,0.752,0.0,59.0,5.0,1
2013,Hungarian Grand Prix,McLaren,4,22.412,0.329,8.0,57.0,6.0,0
2013,Hungarian Grand Prix,Toro Rosso,5,22.341,0.258,0.0,24.0,7.0,0
2013,Hungarian Grand Prix,Sauber,4,20.962,-1.121,0.0,7.0,8.0,0
2013,Hungarian Grand Prix,Williams,5,22.154,0.071,1.0,1.0,9.0,0
2013,Hungarian Grand Prix,Marussia,6,22.548,0.465,0.0,0.0,10.0,0
2013,Hungarian Grand Prix,Caterham,5,22.666,0.583,0.0,0.0,11.0,0
2013,Belgian Grand Prix,Red Bull,4,23.012,-0.056,35.0,312.0,1.0,1
2013,Belgian Grand Prix,Mercedes,4,23.174,0.106,27.0,235.0,2.0,1
2013,Belgian Grand Prix,Ferrari,4,22.645,-0.423,24.0,218.0,3.0,1
2013,Belgian Grand Prix,Lotus F1,2,23.594,0.526,4.0,187.0,4.0,1
2013,Belgian Grand Prix,McLaren,4,21.439,-1.629,8.0,65.0,5.0,1
2013,Belgian Grand Prix,Force India,4,23.499,0.431,2.0,61.0,6.0,0
2013,Belgian Grand Prix,Toro Rosso,4,23.656,0.588,1.0,25.0,7.0,0
2013,Belgian Grand Prix,Sauber,5,22.092,-0.976,0.0,7.0,8.0,0
2013,Belgian Grand Prix,Williams,5,23.476,0.408,0.0,1.0,9.0,0
2013,Belgian Grand Prix,Marussia,5,22.68,-0.388,0.0,0.0,10.0,0
2013,Belgian Grand Prix,Caterham,2,24.483,1.415,0.0,0.0,11.0,0
2013,Italian Grand Prix,Red Bull,2,24.255,-0.961,40.0,352.0,1.0,1
2013,Italian Grand Prix,Ferrari,2,24.45,-0.766,30.0,248.0,2.0,1
2013,Italian Grand Prix,Mercedes,3,24.285,-0.931,10.0,245.0,3.0,1
2013,Italian Grand Prix,Lotus F1,3,25.902,0.686,4.0,191.0,4.0,1
2013,Italian Grand Prix,McLaren,2,25.191,-0.025,1.0,66.0,5.0,1
2013,Italian Grand Prix,Force India,1,26.873,1.657,0.0,61.0,6.0,0
2013,Italian Grand Prix,Toro Rosso,1,24.319,-0.897,6.0,31.0,7.0,0
2013,Italian Grand Prix,Sauber,2,25.15,-0.066,10.0,17.0,8.0,0
2013,Italian Grand Prix,Williams,2,25.031,-0.185,0.0,1.0,9.0,0
2013,Italian Grand Prix,Marussia,2,25.844,0.628,0.0,0.0,10.0,0
2013,Italian Grand Prix,Caterham,4,26.078,0.862,0.0,0.0,11.0,0
2013,Singapore Grand Prix,Red Bull,4,28.915,-1.087,25.0,377.0,1.0,1
2013,Singapore Grand Prix,Ferrari,5,29.272,-0.73,26.0,274.0,2.0,1
2013,Singapore Grand Prix,Mercedes,4,29.486,-0.516,22.0,267.0,3.0,1
2013,Singapore Grand Prix,Lotus F1,5,29.821,-0.181,15.0,206.0,4.0,1
2013,Singapore Grand Prix,McLaren,4,29.368,-0.634,10.0,76.0,5.0,1
2013,Singapore Grand Prix,Force India,5,30.104,0.102,1.0,62.0,6.0,0
2013,Singapore Grand Prix,Toro Rosso,4,30.636,0.634,0.0,31.0,7.0,0
2013,Singapore Grand Prix,Sauber,4,30.308,0.306,2.0,19.0,8.0,0
2013,Singapore Grand Prix,Williams,6,30.633,0.631,0.0,1.0,9.0,0
2013,Singapore Grand Prix,Marussia,7,30.345,0.343,0.0,0.0,10.0,0
2013,Singapore Grand Prix,Caterham,6,31.139,1.137,0.0,0.0,11.0,0
2013,Korean Grand Prix,Red Bull,5,22.878,-0.35,25.0,402.0,1.0,1
2013,Korean Grand Prix,Ferrari,4,22.472,-0.756,10.0,284.0,2.0,1
2013,Korean Grand Prix,Mercedes,4,22.644,-0.584,16.0,283.0,3.0,1
2013,Korean Grand Prix,Lotus F1,4,22.862,-0.366,33.0,239.0,4.0,1
2013,Korean Grand Prix,McLaren,4,24.424,1.196,5.0,81.0,5.0,1
2013,Korean Grand Prix,Force India,6,22.45,-0.778,0.0,62.0,6.0,0
2013,Korean Grand Prix,Sauber,4,23.568,0.34,12.0,31.0,7.0,0
2013,Korean Grand Prix,Toro Rosso,5,23.885,0.657,0.0,31.0,8.0,0
2013,Korean Grand Prix,Williams,4,23.816,0.588,0.0,1.0,9.0,0
2013,Korean Grand Prix,Marussia,4,23.557,0.329,0.0,0.0,10.0,0
2013,Korean Grand Prix,Caterham,5,22.947,-0.281,0.0,0.0,11.0,0
2013,Japanese Grand Prix,Red Bull,5,23.055,-0.137,43.0,445.0,1.0,1
2013,Japanese Grand Prix,Ferrari,5,21.825,-1.367,13.0,297.0,2.0,1
2013,Japanese Grand Prix,Mercedes,5,22.247,-0.945,4.0,287.0,3.0,1
2013,Japanese Grand Prix,Lotus F1,4,23.243,0.051,25.0,264.0,4.0,1
2013,Japanese Grand Prix,McLaren,6,24.051,0.859,2.0,83.0,5.0,1
2013,Japanese Grand Prix,Force India,4,23.655,0.463,0.0,62.0,6.0,0
2013,Japanese Grand Prix,Sauber,4,23.571,0.379,14.0,45.0,7.0,0
2013,Japanese Grand Prix,Toro Rosso,6,23.561,0.369,0.0,31.0,8.0,0
2013,Japanese Grand Prix,Williams,4,23.658,0.466,0.0,1.0,9.0,0
2013,Japanese Grand Prix,Marussia,2,24.01,0.818,0.0,0.0,10.0,0
2013,Japanese Grand Prix,Caterham,3,22.232,-0.96,0.0,0.0,11.0,0
2013,Indian Grand Prix,Red Bull,4,23.628,-0.927,25.0,470.0,1.0,1
2013,Indian Grand Prix,Mercedes,4,23.675,-0.88,26.0,313.0,2.0,1
2013,Indian Grand Prix,Ferrari,5,23.643,-0.912,12.0,309.0,3.0,1
2013,Indian Grand Prix,Lotus F1,3,24.926,0.371,21.0,285.0,4.0,1
2013,Indian Grand Prix,McLaren,5,24.099,-0.456,10.0,93.0,5.0,1
2013,Indian Grand Prix,Force India,3,23.859,-0.696,6.0,68.0,6.0,0
2013,Indian Grand Prix,Sauber,6,23.486,-1.069,0.0,45.0,7.0,0
2013,Indian Grand Prix,Toro Rosso,4,24.61,0.055,1.0,32.0,8.0,0
2013,Indian Grand Prix,Williams,4,26.342,1.787,0.0,1.0,9.0,0
2013,Indian Grand Prix,Marussia,4,24.862,0.307,0.0,0.0,10.0,0
2013,Indian Grand Prix,Caterham,2,26.97,2.415,0.0,0.0,11.0,0
2013,Abu Dhabi Grand Prix,Red Bull,4,21.665,-0.518,43.0,513.0,1.0,1
2013,Abu Dhabi Grand Prix,Mercedes,4,21.567,-0.616,21.0,334.0,2.0,1
2013,Abu Dhabi Grand Prix,Ferrari,4,21.696,-0.487,14.0,323.0,3.0,1
2013,Abu Dhabi Grand Prix,Lotus F1,2,21.956,-0.227,12.0,297.0,4.0,1
2013,Abu Dhabi Grand Prix,McLaren,4,21.463,-0.72,2.0,95.0,5.0,1
2013,Abu Dhabi Grand Prix,Force India,2,22.159,-0.024,9.0,77.0,6.0,0
2013,Abu Dhabi Grand Prix,Sauber,5,21.226,-0.957,0.0,45.0,7.0,0
2013,Abu Dhabi Grand Prix,Toro Rosso,4,22.67,0.487,0.0,32.0,8.0,0
2013,Abu Dhabi Grand Prix,Williams,4,23.219,1.036,0.0,1.0,9.0,0
2013,Abu Dhabi Grand Prix,Marussia,4,23.483,1.3,0.0,0.0,10.0,0
2013,Abu Dhabi Grand Prix,Caterham,4,22.906,0.723,0.0,0.0,11.0,0
2013,United States Grand Prix,Red Bull,2,23.812,-0.198,40.0,553.0,1.0,1
2013,United States Grand Prix,Mercedes,2,23.855,-0.155,14.0,348.0,2.0,1
2013,United States Grand Prix,Ferrari,3,23.956,-0.054,10.0,333.0,3.0,1
2013,United States Grand Prix,Lotus F1,3,24.6,0.59,18.0,315.0,4.0,1
2013,United States Grand Prix,McLaren,2,24.198,0.188,7.0,102.0,5.0,1
2013,United States Grand Prix,Force India,2,24.679,0.669,0.0,77.0,6.0,0
2013,United States Grand Prix,Sauber,3,24.639,0.629,8.0,53.0,7.0,0
2013,United States Grand Prix,Toro Rosso,2,24.304,0.294,0.0,32.0,8.0,0
2013,United States Grand Prix,Williams,2,25.014,1.004,4.0,5.0,9.0,0
2013,United States Grand Prix,Marussia,3,23.078,-0.932,0.0,0.0,10.0,0
2013,United States Grand Prix,Caterham,3,21.98,-2.03,0.0,0.0,11.0,0
2013,Brazilian Grand Prix,Red Bull,4,23.761,0.765,43.0,596.0,1.0,1
2013,Brazilian Grand Prix,Mercedes,5,22.109,-0.887,12.0,360.0,2.0,1
2013,Brazilian Grand Prix,Ferrari,5,21.57,-1.426,21.0,354.0,3.0,1
2013,Brazilian Grand Prix,Lotus F1,2,22.832,-0.164,0.0,315.0,4.0,1
2013,Brazilian Grand Prix,McLaren,4,22.88,-0.116,20.0,122.0,5.0,1
2013,Brazilian Grand Prix,Force India,5,23.342,0.346,0.0,77.0,6.0,0
2013,Brazilian Grand Prix,Sauber,4,23.53,0.534,4.0,57.0,7.0,0
2013,Brazilian Grand Prix,Toro Rosso,5,23.43,0.434,1.0,33.0,8.0,0
2013,Brazilian Grand Prix,Williams,4,23.82,0.824,0.0,5.0,9.0,0
2013,Brazilian Grand Prix,Marussia,5,23.958,0.962,0.0,0.0,10.0,0
2013,Brazilian Grand Prix,Caterham,4,21.723,-1.273,0.0,0.0,11.0,0
2014,Australian Grand Prix,McLaren,4,22.558,-0.499,33.0,33.0,1.0,1
2014,Australian Grand Prix,Mercedes,2,24.002,0.945,25.0,25.0,2.0,1
2014,Australian Grand Prix,Ferrari,4,23.058,0.001,18.0,18.0,3.0,1
2014,Australian Grand Prix,Williams,2,23.117,0.06,10.0,10.0,4.0,1
2014,Australian Grand Prix,Force India,5,23.222,0.165,9.0,9.0,5.0,1
2014,Australian Grand Prix,Toro Rosso,4,23.341,0.284,6.0,6.0,6.0,0
2014,Australian Grand Prix,Sauber,3,24.051,0.994,0.0,0.0,7.0,0
2014,Australian Grand Prix,Marussia,4,23.545,0.488,0.0,0.0,8.0,0
2014,Australian Grand Prix,Lotus F1,3,20.789,-2.268,0.0,0.0,9.0,0
2014,Australian Grand Prix,Caterham,1,23.238,0.181,0.0,0.0,10.0,0
2014,Australian Grand Prix,Red Bull,2,22.71,-0.347,0.0,0.0,11.0,0
2014,Malaysian Grand Prix,Mercedes,6,24.841,-0.657,43.0,68.0,1.0,1
2014,Malaysian Grand Prix,McLaren,6,24.702,-0.796,10.0,43.0,2.0,1
2014,Malaysian Grand Prix,Ferrari,6,24.732,-0.766,12.0,30.0,3.0,1
2014,Malaysian Grand Prix,Williams,6,24.704,-0.794,10.0,20.0,4.0,1
2014,Malaysian Grand Prix,Force India,2,25.112,-0.386,10.0,19.0,5.0,1
2014,Malaysian Grand Prix,Red Bull,8,24.766,-0.732,15.0,15.0,6.0,0
2014,Malaysian Grand Prix,Toro Rosso,5,26.117,0.619,1.0,7.0,7.0,0
2014,Malaysian Grand Prix,Sauber,4,25.939,0.441,0.0,0.0,8.0,0
2014,Malaysian Grand Prix,Lotus F1,3,25.459,-0.039,0.0,0.0,9.0,0
2014,Malaysian Grand Prix,Caterham,5,26.544,1.046,0.0,0.0,10.0,0
2014,Malaysian Grand Prix,Marussia,4,27.559,2.061,0.0,0.0,11.0,0
2014,Bahrain Grand Prix,Mercedes,4,24.898,-0.347,43.0,111.0,1.0,1
2014,Bahrain Grand Prix,Force India,4,24.658,-0.587,25.0,44.0,2.0,1
2014,Bahrain Grand Prix,McLaren,5,24.893,-0.352,0.0,43.0,3.0,1
2014,Bahrain Grand Prix,Red Bull,4,25.168,-0.077,20.0,35.0,4.0,1
2014,Bahrain Grand Prix,Ferrari,6,24.953,-0.292,3.0,33.0,5.0,1
2014,Bahrain Grand Prix,Williams,6,25.181,-0.064,10.0,30.0,6.0,0
2014,Bahrain Grand Prix,Toro Rosso,5,25.662,0.417,0.0,7.0,7.0,0
2014,Bahrain Grand Prix,Lotus F1,7,25.55,0.305,0.0,0.0,8.0,0
